#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
10000,19.999999999999794,-578863.3804155062,107345.78184971899,-471517.5985657872,301.61028797291084,427.2348102273136,0.9964395488212319,0
20000,40.00000000000292,-578991.8178480193,105870.03342313935,-473121.78442487994,297.46386600600596,427.7110725367472,0.9953299993351314,219
30000,60.00000000002736,-579063.4376827991,106522.7072466115,-472540.7304361876,299.2976887837412,425.6188132325368,1.0002228480230275,237
40000,79.99999999999496,-579187.1914778342,106269.06587623195,-472918.1256016023,298.5850306294681,426.55179190650284,0.9980351029376109,245
50000,99.99999999994834,-578898.9680744815,107114.4497742746,-471784.51830020687,300.9603124201701,426.02998987239727,0.9992574975088889,249
60000,119.99999999990173,-579311.4249514071,106644.90348196379,-472666.52146944334,299.6410245077793,426.8655462856054,0.9973015279588631,243
70000,139.99999999994037,-580230.1133409631,106623.40590125718,-473606.70743970596,299.5806225861023,424.7486985507804,1.002271844495677,246
80000,160.00000000003587,-579763.0875251694,107377.82929867948,-472385.2582264899,301.70033194243825,426.74457023228945,0.9975842488444568,248
90000,180.00000000013137,-579241.0793274487,107272.56400718782,-471968.5153202609,301.4045672245958,426.4335618755296,0.998311811273169,244
100000,200.00000000022686,-580401.4878033837,107559.04372445337,-472842.44407893036,302.20949154052124,424.32406250589366,1.0032748532560911,246
110000,220.00000000032236,-580672.0751507017,106395.702550655,-474276.3726000467,298.9408426901054,426.1744588937427,0.9989187588779724,247
120000,240.00000000041786,-579809.4917283994,107124.29029151879,-472685.2014368806,300.98796139890663,427.11896673832007,0.9967098038154976,245
130000,260.00000000051335,-580094.4714655438,107066.61425335146,-473027.8572121924,300.82590858061207,425.3826158235106,1.0007782304866348,246
140000,280.00000000060885,-578581.246818441,105545.43292809965,-473035.8138903413,296.55183344079404,425.58682591216274,1.0002980252764977,246
150000,300.00000000070435,-578828.8354191189,107112.67267389933,-471716.16274521954,300.9553192872616,426.64078524144963,0.9978269220152125,244
160000,320.00000000079984,-578896.3890810674,107241.85830814159,-471654.5307729258,301.31829318036085,427.6775059711181,0.995408118500341,245
170000,340.00000000089534,-579711.7163742343,106812.27448420273,-472899.44189003156,300.1112881298215,423.7356813255787,1.0046679576566753,246
180000,360.00000000099084,-579892.0448312662,105940.13864419668,-473951.9061870695,297.6608411972725,426.4111769984687,0.9983642186404457,244
190000,380.00000000108633,-578497.0366503112,106951.24754017871,-471545.7891101325,300.5017618187837,427.166396577459,0.9965991354997265,245
200000,400.00000000118183,-578421.062444414,107304.00059860386,-471117.06184581015,301.49289486287375,426.7471793823726,0.9975781495726828,246
210000,420.00000000127733,-579574.9319604132,108174.671514755,-471400.26044565823,303.93922578734004,424.0728235413833,1.003869236393276,244
220000,440.0000000013728,-580302.8191028754,106201.20277627325,-474101.6163266022,298.3943551434958,426.0454359913929,0.9992212697995654,245
230000,460.0000000014683,-578934.4950022884,105703.60807944927,-473230.8869228391,296.9962594082299,425.81993912358763,0.9997504166193407,245
240000,480.0000000015638,-579507.9546986497,107164.27396914992,-472343.6807294998,301.10030385258057,426.1350838412914,0.9990110593714471,244
250000,500.0000000016593,-578433.3100823755,107181.85083569092,-471251.4592466846,301.14968971281417,426.2019619201993,0.9988542981492381,245
260000,520.0000000015274,-579413.2239693156,106292.03813335527,-473121.1858359604,298.64957596107746,426.7303765114587,0.9976174300593704,245
270000,540.0000000010544,-580114.4257180481,106818.35648786923,-473296.0692301789,300.12837678338286,425.28400107329884,1.0010102906980882,244
280000,560.0000000005815,-579011.7683355291,107493.59790577882,-471518.17042975035,302.02560790879465,425.84341833772186,0.9996952945883271,245
290000,580.0000000001086,-578329.6536823283,106588.56963359789,-471741.08404873044,299.4827428507315,426.0625889310553,0.9991810419490204,245
300000,599.9999999996356,-577811.8877276904,107828.53118175629,-469983.3565459341,302.9666725699166,425.9087533020099,0.9995419400121073,244
310000,619.9999999991627,-578734.3813276589,107721.07977864938,-471013.3015490095,302.6647655170662,426.2983559025229,0.9986284386256753,245
320000,639.9999999986898,-578742.3133150539,107732.99411896837,-471009.31919608556,302.6982413328151,425.3731218850257,1.0008005669401354,245
330000,659.9999999982168,-579975.9153085598,105977.00517648726,-473998.9101320725,297.76442538315405,425.1559670611225,1.0013117409273626,245
340000,679.9999999977439,-580662.695577973,106675.94228645021,-473986.75329152285,299.72823448099086,425.77327405273167,0.9998599900164347,245
350000,699.999999997271,-578279.0509242467,107276.43593489571,-471002.61498935096,301.4154462103451,424.52336905597247,1.0028038326613289,244
360000,719.999999996798,-579217.2139767427,106607.02762094693,-472610.18635579577,299.53460440303303,426.08226175762906,0.9991349083332417,245
370000,739.9999999963251,-578341.8979287059,106370.74557154713,-471971.1523571588,298.8707208695182,427.1808567260673,0.9965654004402656,245
380000,759.9999999958521,-579522.5992114916,106521.42821335659,-473001.17099813506,299.29409507394007,426.32764492757764,0.9985598321121002,245
390000,779.9999999953792,-579789.6519205589,107133.89510065979,-472655.7568198991,301.0149481067309,427.67616444522133,0.9954112408762876,245
400000,799.9999999949063,-578667.9752986981,107500.42265631202,-471167.55264238606,302.0447834640721,425.97740673376506,0.9993808469980641,245
410000,819.9999999944333,-579412.2513513439,106338.60610035108,-473073.64525099285,298.7804183443915,425.84517774413183,0.9996911642836968,245
420000,839.9999999939604,-579017.7030783496,107402.84886719228,-471614.8542111573,301.770629620969,426.0574667687352,0.9991930543367455,245
430000,859.9999999934874,-579906.7772429441,106937.90945883148,-472968.86778411263,300.46428570666427,426.5948499054258,0.9979343670886036,245
440000,879.9999999930145,-578138.8796565253,106508.68314434646,-471630.19651217887,299.2582851532507,427.15670228622525,0.996621753246823,245
450000,899.9999999925416,-580840.9849006259,107064.01233618199,-473776.9725644439,300.8185979534664,423.9646817346549,1.0041252960077198,245
460000,919.9999999920686,-579555.1769862976,106739.73186026316,-472815.44512603444,299.90746454849665,425.9565017034088,0.999429894463851,245
470000,939.9999999915957,-578960.6333778561,107973.7327969264,-470986.9005809297,303.3746466906594,426.19435655408756,0.998872122535021,245
480000,959.9999999911228,-579952.9520154782,107662.1549958206,-472290.79701965756,302.4992040910699,426.39485139506996,0.9984024435351123,245
490000,979.9999999906498,-579330.6250580987,107230.12970191252,-472100.4953561862,301.28533922314597,425.70292122240636,1.0000252296159768,245
500000,999.9999999901769,-578823.7534526843,106323.0504486665,-472500.70300401776,298.736711507445,428.24096298178205,0.994098412677396,245
510000,1019.999999989704,-578737.4299634383,107202.32484934793,-471535.1051140904,301.2072157100974,426.70894958257617,0.9976675248083716,245
